-30, 7, 23, -7.863159, 3.374641, -89.137878
-30, 6, 23, -7.625732, 3.487457, -89.154419
-29, 6, 23, -7.716751, 3.392326, -89.170837
-29, 5, 24, -8.176300, 4.176041, -89.062561
-29, 5, 24, -8.020821, 3.991096, -89.071960
-29, 4, 25, -8.640160, 4.762772, -89.075012
-29, 4, 25, -8.405716, 4.586777, -89.081055
-28, 3, 25, -8.438179, 4.638199, -89.105286
-28, 3, 25, -8.404449, 4.641891, -89.121826
-28, 2, 26, -8.978905, 5.318657, -89.032715
-28, 2, 26, -8.848427, 5.159065, -89.033569
-27, 1, 26, -8.837349, 5.206978, -89.048828
-27, 1, 27, -9.365479, 5.837791, -88.971375
-27, 0, 27, -9.192574, 5.692947, -88.998535
-27, -1, 27, -9.280510, 5.674454, -88.952087
-26, -1, 27, -9.219727, 5.748093, -88.974915
-26, -2, 28, -9.832504, 6.340103, -88.849854
-26, -2, 28, -9.636765, 6.209663, -88.848938
-25, -3, 28, -9.656647, 6.216202, -88.902832
-25, -3, 28, -9.682922, 6.211594, -88.890015
-25, -4, 29, -10.209831, 6.835098, -88.764893
-25, -4, 29, -10.044182, 6.704269, -88.781067
-24, -5, 29, -10.164780, 6.653961, -88.760681
-24, -5, 29, -10.076164, 6.691223, -88.783508
-23, -6, 29, -10.053131, 6.701401, -88.784912
-23, -6, 30, -10.638496, 7.257278, -88.550964
-23, -7, 30, -10.525688, 7.130180, -88.514465
-22, -8, 30, -10.549133, 7.133575, -88.574890
-22, -8, 30, -10.529778, 7.131035, -88.550171
-22, -9, 30, -10.508110, 7.138649, -88.531250
-21, -9, 30, -10.536087, 7.130737, -88.547119
-21, -10, 30, -10.508324, 7.102058, -88.528748
-20, -10, 31, -11.038582, 7.803749, -88.415344
-20, -11, 31, -10.909760, 7.642250, -88.447510
-20, -11, 31, -10.997314, 7.594292, -88.428162
-19, -12, 31, -10.934814, 7.633949, -88.446777
-19, -12, 31, -10.892082, 7.633789, -88.432800
-18, -13, 31, -10.906456, 7.656967, -88.464417
-18, -13, 31, -10.891762, 7.651627, -88.463440
-17, -14, 31, -10.876945, 7.663956, -88.464600
-17, -14, 31, -10.883438, 7.663383, -88.460754
-16, -15, 31, -10.824341, 7.710106, -88.462585
-16, -15, 31, -10.842812, 7.697563, -88.459473
-16, -16, 31, -10.834526, 7.700562, -88.454895
-16, -16, 31, -10.838562, 7.689407, -88.461365
-16, -16, 31, -10.840187, 7.696693, -88.461792
-16, -16, 31, -10.835930, 7.704987, -88.461914
-16, -16, 31, -10.840164, 7.697372, -88.465759
-16, -16, 31, -10.845406, 7.701912, -88.458435
-16, -16, 31, -10.834389, 7.704880, -88.459045
-16, -16, 31, -10.828369, 7.703339, -88.442871
-16, -16, 31, -10.837685, 7.701927, -88.460754
-16, -16, 31, -10.839752, 7.705818, -88.464844
-16, -16, 31, -10.844978, 7.703041, -88.464111
-16, -16, 31, -10.837517, 7.703239, -88.463806
-16, -16, 31, -10.846535, 7.693398, -88.464111
-15, -15, 31, -10.740921, 7.771103, -88.436829
-15, -15, 30, -10.324760, 7.311348, -88.516663
-15, -15, 30, -10.424797, 7.414024, -88.522095
-15, -15, 30, -10.329620, 7.389618, -88.542053
-15, -15, 29, -9.809456, 6.920135, -88.767334
-15, -15, 29, -9.982857, 7.026474, -88.745544
-14, -14, 29, -9.743568, 7.149582, -88.764465
-14, -14, 28, -9.357849, 6.543365, -88.827332
-14, -14, 28, -9.421837, 6.697762, -88.853394
-14, -14, 28, -9.351112, 6.726936, -88.855347
-14, -14, 27, -8.924492, 6.155258, -88.938416
-13, -13, 27, -8.869675, 6.460335, -88.959045
-13, -13, 27, -8.802811, 6.411522, -88.948608
-13, -13, 26, -8.416252, 5.865974, -89.042542
-13, -13, 26, -8.508446, 6.004578, -89.063965
-13, -13, 26, -8.439552, 6.048302, -89.055237
-13, -13, 25, -7.998940, 5.449249, -89.114502
-12, -12, 25, -7.931847, 5.766335, -89.108765
-12, -12, 25, -7.903999, 5.731331, -89.109192
-12, -12, 24, -7.404594, 5.114853, -89.174011
-12, -12, 24, -7.541946, 5.204918, -89.168518
-12, -12, 24, -7.491302, 5.262962, -89.181641
-12, -12, 23, -7.017204, 4.664886, -89.230896
-11, -11, 23, -6.917313, 4.987762, -89.228577
-11, -11, 23, -6.896866, 4.950195, -89.229919
-11, -11, 22, -6.524261, 4.427483, -89.298828
-11, -11, 22, -6.633194, 4.560074, -89.280334
-11, -11, 21, -6.080109, 4.040375, -89.324463
-11, -10, 21, -6.256279, 4.187172, -89.312195
-12, -9, 21, -6.233070, 4.157394, -89.309814
-13, -8, 21, -6.279343, 4.054443, -89.316895
-14, -8, 21, -6.354942, 4.104378, -89.312317
-14, -7, 21, -6.295937, 4.061356, -89.298584
-15, -6, 21, -6.385902, 4.004723, -89.306458
-16, -5, 21, -6.418488, 4.012062, -89.328247
-16, -4, 20, -5.898155, 3.421783, -89.382996
-17, -3, 20, -6.097649, 3.569115, -89.363403
-17, -2, 20, -6.028732, 3.538460, -89.366150
-18, -2, 19, -5.510506, 2.973457, -89.421082
-18, -1, 19, -5.716667, 3.064339, -89.402222
-19, 0, 18, -5.135353, 2.427200, -89.349487
-19, 1, 18, -5.429794, 2.499924, -89.339722
-20, 2, 18, -5.373718, 2.424652, -89.326233
-20, 3, 17, -4.922005, 1.913040, -89.371460
-20, 4, 16, -4.578003, 1.479660, -89.366150
-20, 5, 16, -4.751335, 1.429672, -89.359314
-21, 5, 15, -4.190018, 1.162064, -89.472778
-21, 6, 15, -4.490410, 0.942413, -89.377014
-21, 7, 14, -4.073097, 0.382996, -89.481140
-21, 8, 13, -3.957382, -0.250778, -89.377136
-21, 9, 13, -4.112991, -0.472870, -89.328064
-21, 10, 12, -3.873978, -1.029388, -89.385681
-21, 10, 11, -3.652618, -1.016953, -89.410217
-21, 11, 10, -3.641853, -1.743057, -89.291260
-21, 12, 10, -3.695656, -1.940735, -89.448792
-21, 13, 9, -3.754089, -2.702286, -89.196472
-21, 13, 8, -3.654129, -2.560959, -89.221680
-21, 14, 7, -3.719116, -3.327621, -89.161987
-21, 15, 6, -3.787811, -3.837051, -89.107544
-21, 15, 5, -3.736885, -3.633942, -89.117065
-20, 16, 5, -3.850159, -4.323029, -89.114197
-20, 16, 4, -3.782249, -4.196777, -89.111389
-20, 17, 3, -3.911911, -4.851028, -88.970032
-20, 18, 2, -3.969475, -5.461761, -88.920593
-19, 18, 1, -3.947868, -5.261978, -88.888611
-19, 18, 0, -3.968208, -5.234558, -88.931824
-18, 19, -1, -4.039055, -5.962250, -88.820312
-18, 19, -2, -3.969292, -5.781952, -88.862732
-17, 20, -2, -4.076668, -6.575882, -88.859192
-17, 20, -3, -4.022400, -6.345825, -88.878235
-16, 20, -4, -4.022781, -6.317810, -88.889221
-16, 21, -5, -4.095261, -7.020218, -88.678284
-15, 21, -6, -4.066689, -6.854492, -88.689453
-14, 21, -7, -4.077278, -6.846115, -88.689880
-14, 21, -8, -4.059563, -6.843689, -88.713013
-13, 21, -8, -4.006226, -6.828522, -88.687012
-12, 21, -9, -3.926544, -6.849472, -88.688110
-11, 21, -10, -3.815491, -6.857361, -88.677673
-11, 21, -11, -3.842728, -6.843414, -88.677856
-10, 21, -11, -3.737022, -6.874939, -88.704529
-9, 21, -12, -3.711548, -6.878601, -88.697998
-8, 21, -13, -3.517799, -6.902344, -88.700256
-8, 21, -14, -3.580315, -6.889496, -88.697998
-7, 21, -14, -3.346436, -6.893600, -88.664246
-6, 21, -15, -3.177063, -6.929642, -88.681885
-5, 21, -16, -3.041748, -6.928741, -88.679993
-4, 20, -16, -2.886642, -6.356506, -88.844482
-3, 20, -17, -2.621117, -6.496704, -88.799377
-2, 20, -17, -2.367813, -6.508652, -88.781189
-2, 19, -18, -2.431152, -5.878693, -88.769043
-1, 19, -18, -1.925453, -5.953018, -88.829468
0, 18, -19, -1.467407, -5.349060, -88.920959
1, 18, -19, -1.125145, -5.595032, -88.738892
2, 18, -20, -0.842377, -5.597885, -88.720764
3, 17, -20, -0.360817, -4.886505, -88.811707
4, 16, -20, 0.175629, -4.383408, -88.936401
4, 16, -20, 0.168602, -4.389206, -89.025330
4, 16, -19, 0.241257, -4.400955, -89.022827
3, 15, -19, -0.504425, -3.682312, -88.932007
3, 15, -18, -0.312950, -3.939453, -88.922852
3, 15, -18, -0.376488, -3.962799, -88.921143
3, 14, -17, -0.298218, -3.291763, -89.086853
3, 14, -17, -0.290085, -3.495743, -89.013611
3, 13, -16, -0.319496, -2.781708, -89.039795
3, 13, -16, -0.261040, -2.976532, -89.040588
3, 13, -15, -0.276062, -2.979752, -89.039856
3, 12, -15, -0.241737, -2.360794, -89.099304
3, 12, -14, -0.237587, -2.501663, -89.094482
3, 11, -14, -0.199936, -1.911591, -89.138733
2, 11, -13, -0.642021, -2.033264, -89.168518
2, 11, -13, -0.471924, -2.106766, -89.161743
2, 10, -13, -0.491074, -1.540756, -89.303589
2, 10, -12, -0.455437, -1.680237, -89.223633
2, 9, -12, -0.412094, -1.215439, -89.250488
2, 9, -11, -0.399643, -1.334991, -89.287842
2, 9, -11, -0.384727, -1.333466, -89.285889
2, 8, -10, -0.358803, -0.954788, -89.320312
2, 8, -10, -0.372643, -1.020172, -89.287354
2, 7, -9, -0.297722, -0.707016, -89.314392
2, 7, -9, -0.295074, -0.776016, -89.314575
2, 7, -8, -0.289261, -0.758698, -89.315613
1, 6, -8, -0.681190, -0.640900, -89.366638
1, 6, -7, -0.546028, -0.614685, -89.464111
1, 6, -7, -0.612671, -0.617767, -89.449036
1, 5, -6, -0.533386, -0.529129, -89.403076
1, 5, -6, -0.567215, -0.536789, -89.373840
1, 4, -5, -0.549438, -0.450729, -89.377563
1, 4, -5, -0.539101, -0.475769, -89.384094
1, 4, -5, -0.530426, -0.491058, -89.408936
1, 4, -5, -0.534111, -0.468063, -89.381165
1, 4, -5, -0.518875, -0.482330, -89.411865
1, 4, -5, -0.511642, -0.467453, -89.408386
1, 4, -5, -0.492172, -0.498886, -89.401733
1, 4, -5, -0.529915, -0.444168, -89.385803
1, 4, -5, -0.510849, -0.463043, -89.375244
1, 4, -5, -0.525024, -0.431549, -89.387939
1, 4, -5, -0.481804, -0.471924, -89.405090
1, 4, -5, -0.515991, -0.417038, -89.392334
1, 4, -5, -0.478142, -0.469467, -89.411560
1, 4, -5, -0.514793, -0.411423, -89.392517
1, 4, -5, -0.513695, -0.410950, -89.389099
1, 4, -5, -0.491188, -0.427841, -89.422607
1, 4, -5, -0.492401, -0.439026, -89.384094
1, 4, -5, -0.505020, -0.404800, -89.398254
1, 4, -5, -0.490944, -0.425949, -89.382141
1, 4, -5, -0.487984, -0.422638, -89.428833
1, 4, -5, -0.462509, -0.447052, -89.416504
1, 4, -5, -0.485817, -0.413788, -89.426453
1, 4, -5, -0.480728, -0.414551, -89.385803
1, 4, -5, -0.484619, -0.413406, -89.387390
0, 4, -5, -0.937622, -0.406815, -89.424988
0, 4, -5, -0.740028, -0.473206, -89.449646
0, 4, -4, -0.823723, -0.471558, -89.450012
0, 5, -4, -0.771759, -0.493896, -89.449585
0, 5, -4, -0.796814, -0.480545, -89.449463
-1, 5, -4, -1.175644, -0.524933, -89.441284
-1, 5, -4, -1.055466, -0.520447, -89.450806
-1, 5, -4, -1.109291, -0.512802, -89.445862
-1, 5, -4, -1.071785, -0.529892, -89.442566
-1, 5, -4, -1.075119, -0.508575, -89.436707
-1, 5, -4, -1.080307, -0.521988, -89.445251
-2, 5, -3, -1.206039, -0.339417, -89.682617
-2, 5, -3, -1.245979, -0.526810, -89.475647
-2, 5, -3, -1.308952, -0.500397, -89.556152
-2, 5, -3, -1.299477, -0.549011, -89.484253
-2, 5, -3, -1.237709, -0.560440, -89.485718
-2, 5, -3, -1.281746, -0.492325, -89.553650
-3, 5, -3, -1.240936, -0.421844, -89.706421
-3, 5, -3, -1.193420, -0.422302, -89.707581
-3, 6, -3, -1.425407, -0.787018, -89.493042
-4, 6, -2, -1.576118, -0.690475, -89.509888
-4, 6, -2, -1.500565, -0.713104, -89.500366
-4, 7, -2, -1.647308, -0.975357, -89.472473
-5, 7, -2, -1.676819, -0.907547, -89.469604
-5, 7, -2, -1.667709, -0.884964, -89.472473
-6, 7, -2, -1.709496, -0.898972, -89.477112
-6, 8, -2, -1.635208, -1.169022, -89.679810
-6, 8, -1, -1.777756, -1.109482, -89.536377
-7, 8, -1, -1.785721, -1.141159, -89.568115
-7, 8, -1, -1.774963, -1.133133, -89.591492
-8, 8, -1, -1.878685, -1.236069, -89.493896
-8, 8, 0, -1.883957, -1.168121, -89.461914
-9, 9, 0, -2.089226, -1.620865, -89.411377
-9, 9, 0, -2.023102, -1.503677, -89.421326
-9, 9, 1, -2.119499, -1.424271, -89.413818
-10, 9, 1, -2.085220, -1.438477, -89.413574
-10, 9, 2, -2.192444, -1.365753, -89.414429
-11, 9, 2, -2.161156, -1.393204, -89.414001
-11, 9, 2, -2.154015, -1.411255, -89.441833
-12, 9, 3, -2.350609, -1.297928, -89.413147
-12, 9, 3, -2.265594, -1.344666, -89.439941
-12, 9, 4, -2.403244, -1.254074, -89.410583
-13, 8, 4, -2.088806, -0.710678, -89.674927
-13, 8, 5, -2.459114, -0.860931, -89.437622
-14, 8, 6, -2.531944, -0.795898, -89.457092
-14, 8, 6, -2.512138, -0.815201, -89.427002
-14, 8, 7, -2.761459, -0.668701, -89.445801
-15, 7, 7, -2.505272, -0.321487, -89.475159
-15, 7, 8, -2.942993, -0.149414, -89.483215
-15, 7, 9, -3.089714, -0.045380, -89.459534
-15, 6, 9, -2.943588, 0.148849, -89.487488
-16, 6, 10, -3.383881, 0.413574, -89.551697
-16, 6, 10, -3.225990, 0.364365, -89.436157
-16, 5, 11, -3.414925, 0.989929, -89.670532
-16, 5, 12, -3.818924, 1.097137, -89.540100
-16, 4, 12, -3.729881, 1.088089, -89.543640
-17, 4, 13, -4.240860, 1.529373, -89.529175
-17, 3, 14, -4.488190, 1.843506, -89.516846
-17, 3, 14, -4.395393, 1.713257, -89.534973
-17, 2, 15, -4.924789, 2.208908, -89.417175
-17, 1, 16, -5.322495, 2.525497, -89.399048
-17, 1, 16, -5.154243, 2.394760, -89.399963
