0, 0, 0, -0.001686, 0.003586, -90.001282
1, 0, -1, -0.523499, 0.437439, -89.932312
1, -1, -1, -0.355400, 0.352951, -89.943726
2, -1, -1, -0.018852, 0.611740, -89.924866
2, -1, -2, 0.280769, 0.034531, -89.948914
3, -1, -2, 0.789375, 0.436478, -89.919312
3, -1, -3, 1.030823, -0.174164, -89.935059
4, -1, -3, 1.547806, 0.298813, -89.853333
4, 0, -4, 1.685768, -0.253372, -89.917297
4, 0, -4, 1.594681, -0.139999, -89.931458
5, 0, -5, 2.586388, -0.290237, -89.829285
5, 0, -5, 2.268227, -0.259552, -89.900146
5, 1, -6, 2.674835, -0.560455, -89.896240
5, 1, -6, 2.521103, -0.477478, -89.902222
6, 1, -7, 3.368950, -0.587723, -89.817749
6, 2, -8, 3.276413, -0.734085, -89.860046
6, 2, -8, 3.249756, -0.676331, -89.751343
6, 3, -9, 3.428085, -0.823944, -89.876465
6, 3, -9, 3.332321, -0.819107, -89.888306
6, 4, -10, 3.486374, -0.939728, -89.881042
6, 5, -10, 3.418861, -0.928314, -89.884644
6, 5, -11, 3.509491, -1.010117, -89.884644
5, 6, -11, 3.014328, -1.221695, -89.888794
5, 7, -12, 3.229721, -1.277725, -89.893188
5, 7, -12, 3.111725, -1.272232, -89.897156
5, 8, -13, 3.209000, -1.474182, -89.873535
4, 9, -13, 2.614624, -1.749115, -89.929565
4, 10, -13, 2.782097, -1.913193, -89.903870
3, 11, -14, 2.123108, -2.294434, -89.937622
3, 11, -14, 2.252716, -2.198273, -89.923462
2, 12, -14, 1.738350, -2.666809, -89.935669
1, 13, -14, 1.332611, -2.902725, -89.802002
1, 14, -14, 1.385223, -3.221252, -89.938049
0, 15, -14, 0.929527, -3.656799, -89.878845
-1, 15, -14, 0.941353, -3.583389, -89.858337
-2, 16, -14, 0.555870, -4.003906, -89.852600
-3, 17, -14, 0.491592, -4.274307, -89.823730
-4, 18, -14, 0.249107, -4.638672, -89.823608
-5, 19, -14, 0.179543, -5.006729, -89.744202
-6, 19, -14, 0.201500, -4.874069, -89.750854
-7, 20, -13, -0.119926, -5.453476, -89.675842
-8, 21, -13, -0.245659, -5.902924, -89.685669
-9, 21, -12, -0.225510, -5.744339, -89.694275
-10, 22, -12, -0.538559, -6.233582, -89.531616
-11, 22, -11, -0.513519, -6.039368, -89.537476
-12, 23, -10, -0.953087, -6.637421, -89.522156
-13, 23, -10, -0.823151, -6.449127, -89.516479
-15, 23, -9, -1.122475, -6.295792, -89.517029
-16, 24, -8, -1.587372, -6.791916, -89.366760
-17, 24, -7, -1.766380, -6.543381, -89.395020
-18, 24, -6, -2.217079, -6.323059, -89.408569
-19, 24, -5, -2.597580, -6.148849, -89.422119
-20, 24, -4, -3.122322, -5.912994, -89.374084
-22, 24, -3, -3.609116, -5.721207, -89.364502
-23, 24, -2, -4.161690, -5.421173, -89.337708
-24, 24, 0, -5.422852, -4.871384, -89.274048
-25, 24, 1, -5.653831, -4.744324, -89.220276
-26, 24, 2, -6.287025, -4.431091, -89.172913
-27, 23, 4, -7.273125, -3.107407, -89.141479
-28, 23, 5, -7.579956, -3.160980, -88.948303
-28, 22, 6, -7.835335, -2.386505, -89.059326
-29, 21, 8, -8.908951, -0.969849, -88.990723
-29, 20, 9, -8.962173, -0.594803, -88.971069
-29, 19, 10, -9.296188, 0.144119, -88.948059
-29, 18, 12, -10.387901, 1.406784, -88.809509
-30, 17, 13, -10.439560, 2.065857, -88.800293
-30, 15, 14, -10.314995, 3.100410, -88.926697
-30, 14, 15, -10.684685, 3.633018, -88.820801
-30, 13, 17, -11.813942, 5.069878, -88.364319
-29, 12, 18, -11.631699, 5.409821, -88.446350
-29, 10, 19, -11.801422, 6.179413, -88.310181
-29, 9, 20, -12.005096, 6.570572, -88.103577
-29, 8, 21, -12.451302, 7.023346, -88.031677
-28, 6, 22, -12.796188, 7.606079, -87.804443
-28, 5, 23, -13.146751, 8.013130, -87.664612
-27, 4, 24, -13.552002, 8.472740, -87.540283
-27, 2, 24, -13.421997, 8.318680, -87.534729
-26, 1, 25, -13.987610, 8.988792, -87.375305
-25, 0, 26, -14.353439, 9.394302, -87.247620
-25, -2, 26, -14.250099, 9.225502, -87.242126
-24, -3, 27, -14.849068, 9.898178, -86.995972
-23, -4, 28, -15.149300, 10.261208, -86.854797
-22, -6, 28, -15.013870, 10.050529, -86.876038
-21, -7, 28, -15.049812, 10.104431, -86.856628
-20, -8, 29, -15.524094, 10.726295, -86.654297
-19, -10, 29, -15.399155, 10.590103, -86.672852
-18, -11, 29, -15.428734, 10.561485, -86.684814
-17, -12, 30, -15.812019, 11.239853, -86.457947
-16, -14, 30, -15.614555, 11.053490, -86.495728
-15, -15, 30, -15.560394, 11.097580, -86.502136
-14, -16, 30, -15.480942, 11.235176, -86.557190
-12, -17, 30, -15.077606, 11.525139, -86.533142
-11, -18, 29, -14.453651, 11.277390, -86.682983
-10, -19, 29, -14.313873, 11.522072, -86.709656
-8, -20, 29, -13.852013, 11.930016, -86.682800
-7, -21, 28, -13.217018, 11.390694, -86.955444
-6, -22, 28, -12.943710, 11.718239, -86.937561
-4, -23, 28, -12.362717, 12.245537, -86.863770
-3, -24, 27, -11.657814, 11.788383, -87.053162
-2, -25, 26, -10.859367, 11.519127, -87.271912
0, -25, 26, -10.100105, 12.353363, -87.179199
1, -26, 25, -9.356308, 11.943184, -87.401245
2, -27, 24, -8.589661, 11.738983, -87.525574
4, -27, 24, -7.629066, 12.574265, -87.505005
5, -28, 23, -6.931396, 12.176636, -87.595642
6, -28, 22, -6.161308, 11.980255, -87.759094
8, -29, 21, -4.542023, 12.362045, -87.820190
9, -29, 20, -3.961937, 12.177742, -87.856079
10, -29, 19, -3.068459, 11.895439, -88.015320
12, -29, 18, -1.592346, 12.450981, -87.885742
13, -30, 17, -0.907730, 12.141129, -87.956787
14, -30, 15, 0.488548, 11.195465, -88.162354
15, -30, 14, 1.142128, 11.259361, -88.133179
17, -30, 13, 2.761414, 11.747704, -87.961548
